WEO Subject Code;Country;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
BCA_NGDPD;Montenegro;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-6.758;-7.165;-16.635;-31.342;-39.497;-49.755;-27.852;-22.882;-17.729;-18.662;-14.626;-17.782;-20.592
NGDP_RPCH;Morocco;3.792;-2.765;9.619;-0.557;4.337;6.324;8.300;-2.544;10.415;2.366;4.035;6.898;-4.029;-1.014;10.358;-6.579;12.217;-2.227;7.675;0.529;1.593;7.552;3.316;6.317;4.802;2.979;7.760;2.706;5.587;4.758;3.643;4.986;2.669;4.381;2.922;4.365
PCPIPCH;Morocco;9.408;12.493;10.528;6.208;12.448;7.729;8.734;2.699;2.369;3.138;6.026;8.991;5.740;5.183;5.142;6.124;2.987;1.041;2.745;0.690;1.923;0.613;2.779;1.163;1.493;0.983;3.285;2.036;3.891;0.972;0.994;0.907;1.287;1.881;0.443;1.500
GGXCNL_NGDP;Morocco;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-1.500;-1.010;-2.100;-2.275;-2.839;-2.884;0.979;1.704;1.662;3.635;-2.241;-4.290;-4.941;-4.235;-3.754;-6.183;-2.037;-0.132;0.705;-1.802;-4.370;-6.718;-7.354;-5.235;-4.891;-4.293
BCA_NGDPD;Morocco;-4.207;-6.655;-5.652;-6.364;-6.199;-8.774;-6.525;-7.345;0.420;-3.938;-2.475;-1.937;-1.867;-1.722;-2.126;-3.189;0.085;-0.234;-0.345;-0.427;-1.291;4.271;3.654;3.194;1.694;1.787;2.152;-0.093;-5.217;-5.444;-4.130;-8.049;-9.746;-7.581;-5.846;-3.416
NGDP_RPCH;Mozambique;4.228;5.000;-6.900;-15.700;-6.500;1.000;-2.300;14.700;8.200;6.500;1.000;6.552;-5.231;8.767;6.159;2.237;14.780;11.085;11.828;8.366;1.532;12.706;9.231;6.872;8.536;7.737;9.100;7.444;5.776;6.477;7.117;7.436;7.078;7.444;7.373;6.500
PCPIPCH;Mozambique;2.000;4.200;17.695;28.198;30.044;30.785;40.491;164.115;58.507;42.076;43.723;33.258;45.076;42.255;63.123;47.668;48.491;7.360;1.487;2.874;12.713;9.061;16.769;13.455;12.634;6.428;13.245;8.161;10.326;3.255;12.699;10.351;2.091;4.208;2.287;5.000
GGXCNL_NGDP;Mozambique;-1.322;-6.645;-3.235;-14.136;-12.007;-8.685;-10.849;-6.490;-5.801;-3.794;-3.958;-2.523;-2.312;-3.162;-4.810;-2.942;-2.310;-2.074;-1.237;-0.390;-1.554;-5.485;-4.025;-3.127;-3.726;-2.404;-3.532;-2.577;-2.220;-4.969;-3.926;-4.786;-3.850;-2.688;-8.442;-6.456
BCA_NGDPD;Mozambique;-7.384;-10.517;-12.614;-11.931;-9.125;-6.626;-7.769;-17.232;-15.725;-19.014;-10.755;-10.180;-11.717;-14.772;-13.199;-10.415;-7.758;-4.442;-5.721;-12.076;-16.020;-16.057;-19.537;-14.664;-9.814;-14.910;-7.499;-9.549;-11.589;-11.040;-10.635;-23.095;-42.268;-40.029;-34.747;-41.131
NGDP_RPCH;Myanmar;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;10.945;13.746;11.344;12.026;13.844;13.565;13.569;13.076;11.991;3.600;5.144;5.345;5.909;7.300;8.250;7.686;8.329
PCPIPCH;Myanmar;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;49.136;10.899;-1.723;34.503;58.104;24.948;3.757;10.741;26.328;30.935;11.543;2.246;8.222;2.766;2.829;5.711;5.943;8.393
GGXCNL_NGDP;Myanmar;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-4.913;-3.794;-7.158;-4.969;-3.031;-4.599;-3.987;-2.786;-3.612;-3.253;-2.442;-4.929;-5.448;-4.628;-1.677;-2.037;-4.315;-6.272
BCA_NGDPD;Myanmar;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-14.772;-6.755;-5.927;-4.856;1.844;0.548;3.436;6.110;6.766;-0.673;-4.186;-1.284;-1.242;-1.942;-4.292;-5.088;-7.180;-6.988
NGDP_RPCH;Namibia;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.343;9.270;-1.620;5.133;3.226;2.304;4.691;3.994;2.681;4.080;1.171;4.792;4.255;12.267;2.492;7.073;5.378;2.647;0.296;6.040;5.121;5.154;5.125;5.300;5.600
PCPIPCH;Namibia;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;11.904;17.730;8.533;10.759;10.010;8.007;8.825;6.206;8.577;9.268;10.212;12.716;7.215;4.137;2.282;4.961;6.548;9.095;9.452;4.875;5.006;6.722;5.601;5.348;5.117
GGXCNL_NGDP;Namibia;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.768;-1.751;-2.935;-3.026;-0.804;-2.083;-4.270;-2.823;-3.248;-2.181;-0.963;-2.155;-1.576;-4.565;-2.850;-0.525;2.956;5.966;4.319;-0.132;-4.533;-6.668;-1.334;-4.392;-5.201;-4.804
BCA_NGDPD;Namibia;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.971;3.682;1.651;3.811;2.623;5.022;3.313;2.485;4.765;-0.816;4.897;0.297;2.548;5.388;6.745;4.593;13.566;8.567;3.025;-1.476;-3.465;-3.036;-5.758;-4.097;-6.609;-9.866
NGDP_RPCH;Nepal;-2.320;8.341;3.780;-2.978;9.681;6.145;4.566;1.700;7.697;4.328;4.635;6.366;4.108;3.847;8.219;3.468;5.338;5.261;2.943;4.483;6.116;5.629;0.120;3.945;4.683;3.479;3.365;3.412;6.105;4.533;4.816;3.422;4.781;3.852;5.476;5.039
PCPIPCH;Nepal;9.800;13.447;10.381;14.197;6.214;4.127;15.854;13.285;11.024;8.078;8.926;7.943;21.061;8.871;8.951;7.677;7.179;8.101;8.326;11.379;3.393;2.435;2.896;4.743;3.963;4.539;7.963;6.203;6.687;12.622;9.523;9.613;8.310;9.863;9.042;7.103
GGXCNL_NGDP;Nepal;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-1.718;-2.710;-2.824;-0.393;-0.169;0.269;0.261;-0.778;-0.411;-2.577;-0.775;-0.979;-0.631;2.054;2.195;1.115
BCA_NGDPD;Nepal;-5.652;-4.487;-8.026;-9.066;-8.782;-6.034;-4.143;-4.346;-6.032;-7.110;-7.551;-7.698;-5.767;-5.245;-5.885;-2.123;-4.999;-0.712;-0.939;4.036;6.380;7.648;3.881;2.424;2.701;1.998;2.128;-0.134;2.740;4.169;-2.362;-0.951;4.822;3.298;4.626;4.058
NGDP_RPCH;Netherlands;n/a;-0.514;-1.283;1.758;3.119;2.656;3.125;1.851;4.586;4.421;4.182;2.440;1.707;1.256;2.960;2.628;3.049;4.022;4.394;4.529;4.382;1.627;-0.035;0.267;1.855;2.248;3.823;4.197;2.087;-3.303;1.069;1.664;-1.586;-0.724;0.875;1.559
PCPIPCH;Netherlands;n/a;6.800;5.900;2.900;3.400;2.300;0.000;-1.000;0.500;1.100;2.500;3.100;3.200;2.600;2.800;1.675;1.429;1.858;1.773;2.035;2.341;5.111;3.866;2.236;1.380;1.502;1.651;1.583;2.210;0.974;0.930;2.477;2.822;2.564;0.317;-0.145
GGXCNL_NGDP;Netherlands;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-8.682;-1.785;-1.177;-0.815;0.323;1.866;-0.365;-2.108;-3.045;-1.757;-0.280;0.189;0.177;0.195;-5.459;-5.046;-4.329;-3.954;-2.276;-2.269;-1.419
BCA_NGDPD;Netherlands;-0.960;5.151;3.273;3.404;4.585;3.009;2.195;1.737;2.767;3.953;2.582;2.314;1.917;3.801;4.635;5.789;4.857;6.112;3.018;3.560;1.752;2.300;2.364;5.221;7.126;6.922;8.759;6.295;4.065;4.833;6.893;8.428;8.936;10.200;10.349;10.421
NGDP_RPCH;New Zealand;1.009;2.961;2.878;-0.124;6.858;1.213;1.810;2.436;0.555;0.421;-0.016;-1.314;0.716;5.234;5.581;4.773;4.048;2.443;0.082;4.576;4.202;2.458;4.899;4.400;4.584;3.210;2.749;3.404;-0.503;-1.407;1.586;1.831;2.353;2.219;3.239;2.925
PCPIPCH;New Zealand;17.079;15.451;16.126;7.445;6.129;15.380;13.221;15.762;6.351;5.738;6.091;2.610;0.983;1.310;1.757;3.746;2.292;1.197;1.274;-0.150;2.639;2.630;2.648;1.748;2.317;3.038;3.362;2.377;3.959;2.116;2.302;4.028;1.060;1.134;1.228;0.833
GGXCNL_NGDP;New Zealand;n/a;n/a;n/a;n/a;n/a;-6.154;-4.668;-2.950;-1.548;-1.794;-2.304;-5.373;-5.487;-1.224;1.943;3.480;2.458;1.245;-0.300;-0.877;0.280;1.285;2.424;3.441;4.174;4.743;4.298;3.381;1.468;-1.519;-5.048;-4.800;-1.565;-0.805;-0.604;-0.028
BCA_NGDPD;New Zealand;-4.010;-4.933;-7.368;-4.358;-8.851;-7.243;-6.356;-4.291;-0.253;-2.947;-2.792;-2.363;-3.648;-3.335;-3.094;-3.912;-4.746;-5.186;-2.659;-4.891;-3.243;-0.813;-2.172;-2.438;-4.561;-7.055;-7.141;-6.816;-7.743;-2.287;-2.265;-2.837;-3.995;-3.197;-3.519;-4.849
NGDP_RPCH;Nicaragua;4.612;5.361;-0.817;4.615;-1.566;-4.084;-1.015;-0.706;-12.400;-1.694;-0.132;-0.154;0.400;-0.400;5.000;5.912;6.344;3.967;3.712;7.036;4.102;2.961;0.754;2.521;5.312;4.282;4.152;5.288;2.852;-2.759;3.209;6.245;5.001;4.446;4.538;4.600
PCPIPCH;Nicaragua;35.135;23.800;28.500;33.600;141.300;571.400;885.200;13,109.500;4,775.200;7,428.700;3,004.100;116.600;21.900;13.500;3.700;11.118;11.651;9.189;13.046;11.212;11.547;7.357;3.750;5.302;8.470;9.599;9.140;11.127;19.826;3.687;5.455;8.082;7.194;7.135;6.036;5.427
GGXCNL_NGDP;Nicaragua;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-2.592;-4.099;-2.253;-1.601;-1.070;-0.791;1.005;1.386;-0.306;-1.582;0.056;0.148;0.097;-0.581;-1.068;-0.944
BCA_NGDPD;Nicaragua;-22.458;-27.434;-20.580;-17.499;-15.055;-20.001;-11.905;-20.252;-47.711;-17.373;-58.781;-7.183;-19.748;-16.217;-23.591;-17.449;-19.144;-19.152;-14.814;-19.119;-18.314;-15.375;-15.010;-13.257;-11.866;-12.396;-12.412;-15.666;-17.002;-8.081;-8.109;-10.677;-9.847;-8.854;-6.230;-6.767
NGDP_RPCH;Niger;4.886;-0.178;2.174;-3.864;-16.820;7.718;6.352;0.088;6.871;0.957;-1.308;2.490;-6.516;1.449;4.005;-6.611;5.089;0.496;12.712;0.994;-2.584;8.040;5.338;7.055;-0.825;8.416;5.807;3.166;9.650;-0.712;8.360;2.210;11.848;4.583;6.902;4.616
PCPIPCH;Niger;7.325;24.300;10.400;1.621;8.412;-1.070;-3.245;-6.639;0.599;-0.818;-2.026;1.500;-5.911;-0.327;35.534;10.859;5.339;2.928;4.546;-2.312;2.923;3.958;2.674;-1.793;0.407;7.823;0.054;0.057;11.294;4.298;-2.786;2.944;0.465;2.292;-0.937;1.427
GGXCNL_NGDP;Niger;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-4.793;-0.694;-3.432;-2.995;-5.755;-4.035;-3.529;-2.962;-2.768;-3.495;-1.992;40.340;-0.995;1.490;-5.312;-2.413;-1.479;-1.161;-2.618;-5.642;-7.977
BCA_NGDPD;Niger;-10.990;-8.360;-11.539;-3.429;0.082;-4.442;-8.191;-7.916;-10.108;-11.786;-9.511;-7.568;-6.788;-4.376;-8.070;-8.636;-5.787;-7.679;-7.705;-7.159;-6.229;-5.082;-7.945;-8.268;-7.959;-9.231;-8.595;-8.189;-12.000;-24.395;-19.828;-22.333;-15.271;-15.343;-18.047;-27.147
NGDP_RPCH;Nigeria;2.872;20.838;-1.053;-5.050;-2.022;8.323;-8.754;-10.752;7.543;6.467;12.766;2.206;3.209;4.835;3.552;2.236;7.606;5.298;5.150;2.800;7.701;7.035;6.898;11.889;8.791;8.677;8.327;9.061;8.014;8.971;9.969;4.887;4.279;5.394;6.310;4.753
PCPIPCH;Nigeria;9.970;20.555;5.882;22.222;40.909;3.226;6.250;11.765;34.211;49.020;7.895;12.195;44.565;57.143;57.416;72.729;29.291;10.673;7.862;6.618;6.938;18.869;12.883;14.033;15.001;17.856;8.218;5.413;11.581;12.543;13.720;10.841;12.217;8.476;8.057;9.594
GGXCNL_NGDP;Nigeria;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4.497;-3.951;1.546;-2.370;5.660;5.053;8.897;-1.102;5.846;-5.967;-4.230;0.403;0.262;-2.358;-2.311;-2.027
BCA_NGDPD;Nigeria;8.302;-10.094;-13.118;-11.528;0.450;9.742;0.996;-0.325;-1.185;4.507;13.836;3.422;6.533;-2.165;-4.319;-2.391;2.276;0.337;-2.610;1.091;12.114;4.155;1.327;3.556;13.325;22.169;16.772;10.737;8.958;5.127;3.868;2.997;4.357;3.861;2.209;0.676
NGDP_RPCH;Norway;4.515;1.598;0.235;3.973;6.052;5.553;4.042;1.753;-0.255;1.038;1.932;3.085;3.575;2.845;5.055;4.154;5.028;5.285;2.624;2.013;3.205;2.085;1.438;0.920;3.959;2.625;2.395;2.930;0.384;-1.623;0.602;0.969;2.749;0.742;2.235;0.969
PCPIPCH;Norway;10.912;13.657;11.322;8.415;6.310;5.650;7.194;8.722;6.681;4.540;4.125;3.424;2.348;2.285;1.397;2.448;1.248;2.579;2.267;2.333;3.086;3.017;1.288;2.475;0.465;1.522;2.332;0.729;3.766;2.167;2.399;1.301;0.709;2.132;2.025;2.250
GGXCNL_NGDP;Norway;5.192;4.607;3.738;5.790;6.737;9.560;5.578;4.276;2.397;1.571;1.977;-0.115;-2.080;-1.654;0.046;2.994;6.069;7.426;3.100;5.776;15.204;13.336;9.031;7.177;10.894;14.863;18.033;16.985;18.458;10.325;10.909;13.192;13.544;11.038;8.773;7.301
BCA_NGDPD;Norway;1.674;3.412;0.842;3.967;5.283;4.641;-5.960;-4.619;-3.946;-0.091;2.457;3.596;3.416;2.921;2.939;3.498;6.729;6.159;-0.309;5.494;14.748;15.821;12.327;12.053;12.380;16.232;16.149;12.232;15.671;10.627;10.915;12.353;12.430;10.028;8.461;7.590
NGDP_RPCH;Oman;6.079;17.096;11.501;15.947;13.904;14.523;2.145;-3.992;5.245;2.983;8.378;6.044;8.492;6.144;3.845;4.831;2.889;6.178;2.704;0.332;6.549;4.483;-1.101;-2.667;1.291;2.490;5.373;4.452;8.201;6.112;4.803;4.095;5.764;4.693;2.948;4.616
PCPIPCH;Oman;10.011;6.400;2.538;-2.074;-7.358;-3.971;7.644;2.561;1.589;1.564;10.011;4.600;0.956;1.136;-0.655;-1.131;0.496;-0.360;0.429;0.512;-1.197;-0.841;-0.286;0.185;0.757;1.861;3.204;5.892;12.560;3.537;3.256;4.032;2.936;1.246;1.011;0.972
GGXCNL_NGDP;Oman;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;5.665;0.138;-5.779;-8.163;-8.917;-4.653;2.640;5.688;-5.236;0.360;14.314;8.905;6.298;7.007;6.439;13.192;14.404;12.428;17.266;-0.321;5.656;9.430;4.720;3.245;-1.542;-14.794
BCA_NGDPD;Oman;18.207;18.456;6.425;6.166;3.527;0.060;-12.912;9.473;-3.788;3.855;9.732;-1.806;-4.656;-11.480;-6.069;-6.171;1.391;-1.254;-23.368;-3.008;16.395;10.355;7.038;2.456;4.608;17.162;15.669;6.035;8.467;-1.077;8.861;13.213;10.341;6.646;2.159;-15.034
NGDP_RPCH;Pakistan;8.526;6.831;6.537;6.778;5.065;7.592;5.502;6.452;7.625;4.960;4.459;5.417;7.570;2.097;4.369;5.062;6.599;1.703;3.494;4.184;3.906;1.967;3.112;4.726;7.483;8.958;5.818;5.537;4.988;0.361;2.581;3.624;3.837;3.696;4.139;4.300
PCPIPCH;Pakistan;11.927;11.949;5.862;6.446;6.056;5.564;3.467;4.692;8.835;7.882;9.051;12.628;4.849;9.826;11.272;13.023;10.788;11.806;7.809;5.994;3.464;4.627;2.432;3.225;4.027;9.257;8.010;7.828;10.779;17.632;10.104;13.661;11.005;7.361;8.621;4.725
GGXCNL_NGDP;Pakistan;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-6.108;-4.527;-4.865;-5.409;-4.825;-5.570;-3.830;-4.009;-3.060;-3.313;-0.148;-1.617;-2.814;-3.419;-5.117;-7.059;-4.950;-5.909;-6.894;-8.404;-8.129;-4.708;-4.659
BCA_NGDPD;Pakistan;-2.964;-2.556;-1.108;-1.629;-3.079;-2.251;-1.511;-2.344;-3.017;-3.157;-2.633;-2.888;-1.668;-4.960;-2.424;-2.727;-4.999;-4.365;-2.081;-2.373;-0.269;0.414;3.625;4.532;1.714;-1.293;-3.635;-4.511;-8.104;-5.456;-2.222;0.100;-2.070;-1.072;-1.238;-1.294
NGDP_RPCH;Palau;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;2.163;4.711;-0.008;7.831;0.769;-1.449;1.682;-5.471;-10.673;3.244;5.201;5.519;-0.234;7.952;2.200
PCPIPCH;Palau;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;0.797;-1.218;-0.634;5.760;3.196;4.827;2.986;9.959;4.697;1.094;2.633;5.439;2.823;4.000;1.800
GGXCNL_NGDP;Palau;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-11.866;-15.915;-12.250;-1.983;-4.191;1.444;0.129;-1.926;-1.591;-0.811;-0.908;1.156;0.930;1.155;1.183;1.692
BCA_NGDPD;Palau;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-34.078;-21.763;-22.472;-21.827;-22.000;-19.404;-24.749;-16.685;-16.834;-4.664;-7.225;-4.100;-5.048;-6.532;-10.304;-5.367
NGDP_RPCH;Panama;4.500;9.207;5.348;-4.491;2.709;4.942;3.568;-1.809;-13.380;1.562;8.099;9.418;8.203;5.456;2.849;1.752;7.371;6.461;7.342;3.917;2.715;0.574;2.229;4.206;7.522;7.191;8.528;12.113;10.117;3.856;7.452;10.849;10.671;8.385;6.200;6.103
PCPIPCH;Panama;13.808;7.300;4.251;2.103;1.583;1.027;-0.066;0.996;0.359;0.116;0.769;1.547;1.751;0.478;1.332;0.939;1.264;1.255;0.628;1.300;1.446;0.314;0.998;0.058;0.466;2.868;2.458;4.169;8.759;2.411;3.490;5.876;5.698;4.027;2.630;0.900
GGXCNL_NGDP;Panama;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-3.182;-0.455;-2.292;-8.527;13.863;8.071;1.755;-0.838;-2.797;-1.030;-0.607;-2.327;-3.291;-4.705;-4.895;-2.619;0.511;3.443;0.422;-0.990;-1.864;-2.065;-1.506;-2.539;-4.292;-3.786
BCA_NGDPD;Panama;-8.629;-12.410;-4.078;4.058;-3.962;1.390;-1.762;9.664;14.806;2.283;3.806;-4.115;-3.968;-1.308;0.266;-5.879;-4.265;0.678;-5.929;-7.280;-5.930;-1.443;-0.778;-4.554;-7.561;-4.991;-3.173;-8.038;-10.924;-0.674;-11.371;-15.943;-9.815;-12.176;-12.006;-10.408
NGDP_RPCH;Papua New Guinea;-2.309;1.149;0.832;3.438;-0.983;3.578;5.654;2.762;2.909;-1.424;-2.996;9.550;13.828;18.206;5.946;-3.446;6.599;-6.343;4.682;1.856;-2.455;-0.045;2.008;4.388;0.570;3.924;2.294;7.152;6.614;6.134;7.680;10.669;8.091;5.530;5.837;19.329
PCPIPCH;Papua New Guinea;12.064;8.054;5.535;7.902;7.421;3.710;5.454;3.337;5.445;4.480;6.953;6.966;4.310;4.974;2.849;17.281;11.632;3.943;13.590;14.932;15.596;9.298;11.799;14.709;2.159;1.781;2.368;0.911;10.767;6.913;5.102;4.441;4.537;4.960;5.307;4.800
GGXCNL_NGDP;Papua New Guinea;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-4.811;-2.579;-8.054;-8.949;-2.916;0.310;1.708;-0.542;-1.732;-4.437;-1.076;-3.554;-4.011;-1.113;1.553;2.704;6.535;8.953;2.512;-9.588;3.104;1.690;-3.198;-7.977;-6.102;-5.017
BCA_NGDPD;Papua New Guinea;-8.312;-15.098;-11.617;-14.572;-13.508;-6.803;-4.399;-8.158;-9.201;-9.983;-2.861;-4.005;1.790;12.413;12.568;20.419;4.426;-7.678;-3.218;1.006;7.525;5.849;0.170;2.611;0.364;13.950;-1.679;3.939;8.484;-15.208;-21.517;-23.611;-53.562;-30.816;-12.122;10.246
NGDP_RPCH;Paraguay;11.712;9.170;-1.398;-3.043;2.817;3.872;0.263;4.072;5.881;5.817;2.891;2.508;1.696;4.936;5.318;6.823;1.574;4.242;0.068;-1.366;-2.314;-0.834;-0.021;4.321;4.057;2.133;4.807;5.422;6.359;-3.966;13.093;4.342;-1.239;14.225;4.388;3.992
PCPIPCH;Paraguay;26.601;26.601;26.601;26.601;26.601;26.601;26.601;26.601;26.601;26.601;38.162;24.275;15.105;18.277;20.596;13.387;9.798;6.950;11.554;6.751;8.984;7.268;10.513;14.224;4.327;6.807;9.591;8.129;10.155;2.592;4.651;8.254;3.676;2.684;5.041;3.641
GGXCNL_NGDP;Paraguay;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;4.104;6.969;1.405;-0.130;2.300;4.887;2.602;1.670;1.894;4.157;3.024;-0.945;-0.666;-2.459;-0.041;0.991;1.154;2.033;1.989;2.957;-0.549;0.679;1.901;-1.675;-1.463;-0.541;-1.057
BCA_NGDPD;Paraguay;-6.765;-7.156;-6.852;-4.085;-6.436;-5.972;-7.251;-11.617;-3.764;6.691;7.757;2.433;0.369;2.160;-2.043;-2.399;-0.707;-5.506;1.462;1.653;-3.015;-0.417;9.799;0.258;-0.123;-0.764;1.576;5.652;0.994;3.027;-0.273;0.470;-0.925;2.195;0.052;-1.725
NGDP_RPCH;Peru;7.661;5.461;-0.324;-9.329;3.801;2.089;12.106;7.738;-9.422;-13.422;-5.090;2.219;-0.542;5.246;12.308;7.410;2.799;6.477;-0.392;1.494;2.695;0.617;5.455;4.165;4.959;6.284;7.529;8.518;9.143;1.049;8.451;6.451;5.951;5.773;2.351;3.809
PCPIPCH;Peru;59.145;75.433;64.460;111.149;110.209;163.398;77.921;85.846;666.955;3,398.272;7,481.691;409.527;73.527;48.436;23.735;11.130;11.549;8.547;7.255;3.469;3.759;1.975;0.192;2.261;3.662;1.618;2.001;1.779;5.788;2.935;1.530;3.370;3.655;2.806;3.246;2.545
GGXCNL_NGDP;Peru;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-2.091;-2.130;-1.391;-1.608;-1.024;-0.431;2.019;3.348;2.683;-1.650;0.009;2.236;1.888;0.722;-0.118;-1.709
BCA_NGDPD;Peru;-5.176;-9.675;-9.144;-6.844;-1.381;0.301;-5.433;-4.308;-5.439;-0.539;-5.145;-4.468;-5.419;-7.175;-6.161;-8.867;-6.739;-5.913;-6.108;-2.789;-3.030;-2.332;-2.012;-1.570;0.089;1.546;3.311;1.488;-4.346;-0.507;-2.386;-1.863;-2.717;-4.362;-4.057;-4.576
NGDP_RPCH;Philippines;5.149;3.423;3.619;1.875;-7.324;-7.307;3.417;4.312;6.753;6.205;3.037;-0.578;0.338;2.116;4.388;4.679;5.846;5.185;-0.577;3.082;4.411;2.894;3.646;4.970;6.698;4.778;5.243;6.617;4.153;1.148;7.632;3.660;6.801;7.181;6.096;6.713
PCPIPCH;Philippines;18.201;13.083;8.979;5.252;46.673;23.215;-0.325;3.042;12.230;11.367;13.201;19.261;8.651;6.716;10.393;6.859;8.312;5.656;9.361;6.162;6.569;5.403;2.723;2.269;4.791;6.595;5.467;2.942;8.184;4.213;3.784;4.718;3.171;2.933;4.174;2.061
GGXCNL_NGDP;Philippines;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-0.458;-0.017;0.554;0.379;-1.350;-2.360;-3.381;-3.616;-3.841;-3.621;-2.919;-1.693;-0.048;-0.298;0.017;-2.685;-2.364;-0.400;-0.645;-0.133;0.531;-0.923
BCA_NGDPD;Philippines;-5.296;-5.218;-7.777;-7.530;-3.722;-0.106;2.877;-1.207;-0.929;-3.087;-5.503;-2.059;-1.704;-5.007;-4.155;-2.411;-4.306;-4.769;2.141;-3.464;-2.750;-2.295;-0.347;0.340;1.778;1.927;5.698;5.406;0.085;5.012;3.598;2.518;2.777;4.184;4.438;5.504
NGDP_RPCH;Poland;-6.000;-10.000;-4.846;5.600;-0.366;3.862;3.494;2.302;3.285;3.812;-7.171;-7.005;2.033;4.287;5.239;6.728;6.239;7.086;4.982;4.524;4.260;1.205;1.443;3.562;5.136;3.547;6.193;7.202;3.920;2.634;3.699;4.762;1.761;1.668;3.302;3.483
PCPIPCH;Poland;9.400;21.207;100.830;22.118;75.649;15.107;17.793;25.230;60.200;251.100;585.800;70.300;43.000;35.300;32.200;27.875;19.900;14.900;11.800;7.300;10.100;5.500;1.900;0.842;3.492;2.133;1.033;2.492;4.217;3.450;2.583;4.267;3.700;0.900;-0.025;-0.832
GGXCNL_NGDP;Poland;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;n/a;-4.414;-4.865;-4.631;-4.276;-2.311;-3.028;-5.272;-4.974;-6.172;-5.368;-4.032;-4.003;-2.144;-3.559;-7.226;-7.634;-4.913;-3.744;-4.027;-3.451;-2.917
BCA_NGDPD;Poland;-6.035;-7.430;-2.978;-2.097;-1.434;-1.387;-1.501;-0.595;-0.156;-2.106;4.940;-2.667;-3.499;-6.405;0.611;0.614;-2.083;-3.654;-4.011;-7.442;-6.039;-3.122;-2.790;-2.516;-5.374;-2.553;-3.987;-6.290;-6.580;-3.962;-5.463;-5.151;-3.550;-1.328;-1.221;-1.804
